dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.680802,6.792514,4.980000,2.000000,0.000000,0.000000,5.937624
0.020000,6.718022,6.777945,5.019975,1.997478,-0.126104,-6.305193,5.881899
0.020000,6.754264,6.761292,5.059866,1.991623,-0.292771,-8.333333,5.822372
0.020000,6.789285,6.742523,5.099606,1.982434,-0.459437,-8.333333,5.759494
0.020000,6.822844,6.721659,5.139130,1.969912,-0.626104,-8.333333,5.693968
0.020000,6.854713,6.698777,5.178369,1.954056,-0.792771,-8.333333,5.626732
0.020000,6.884693,6.674018,5.217259,1.934868,-0.959437,-8.333333,5.558904
0.020000,6.912628,6.647577,5.255731,1.912345,-1.126104,-8.333333,5.491677
0.020000,6.938419,6.619694,5.293719,1.886490,-1.292771,-8.333333,5.426205
0.020000,6.962022,6.590642,5.331157,1.857301,-1.459437,-8.333333,5.363494
0.020000,6.983451,6.560706,5.367978,1.824779,-1.626104,-8.333333,5.304322
0.020000,7.002770,6.530172,5.404115,1.788924,-1.792771,-8.333333,5.249213
0.020000,7.020079,6.499312,5.439502,1.749735,-1.959437,-8.333333,5.198444
0.020000,7.035516,6.468356,5.474096,1.709735,-2.000000,-2.028140,5.152054
0.020000,7.049244,6.437478,5.507891,1.669735,-2.000000,0.000000,5.109892
0.020000,7.061425,6.406816,5.540886,1.629735,-2.000000,0.000000,5.071711
0.020000,7.072218,6.376486,5.573080,1.589735,-2.000000,0.000000,5.037218
0.020000,7.081767,6.346580,5.604475,1.549735,-2.000000,0.000000,5.006102
0.020000,7.090207,6.317174,5.635070,1.509735,-2.000000,0.000000,4.978053
0.020000,7.097660,6.288327,5.664864,1.469735,-2.000000,0.000000,4.952775
0.020000,7.104238,6.260089,5.693859,1.429735,-2.000000,0.000000,4.929993
0.020000,7.110038,6.232498,5.722054,1.389735,-2.000000,-0.000000,4.909454
0.020000,7.115150,6.205585,5.749449,1.349735,-2.000000,0.000000,4.890930
0.020000,7.119651,6.179374,5.776043,1.309735,-2.000000,0.000000,4.874216
0.020000,7.123613,6.153886,5.801838,1.269735,-2.000000,0.000000,4.859128
0.020000,7.127097,6.129135,5.826833,1.229735,-2.000000,0.000000,4.845504
0.020000,7.130159,6.105135,5.851027,1.189735,-2.000000,0.000000,4.833196
0.020000,7.132847,6.081896,5.874422,1.149735,-2.000000,-0.000000,4.822076
0.020000,7.135207,6.059424,5.897017,1.109735,-2.000000,0.000000,4.812029
0.020000,7.137275,6.037728,5.918811,1.069735,-2.000000,0.000000,4.802951
0.020000,7.139087,6.016812,5.939806,1.029735,-2.000000,0.000000,4.794750
0.020000,7.140673,5.996680,5.960001,0.989735,-2.000000,-0.000000,4.787344
0.020000,7.142060,5.977335,5.979396,0.949735,-2.000000,0.000000,4.780659
0.020000,7.143272,5.958780,5.997990,0.909735,-2.000000,0.000000,4.774630
0.020000,7.144330,5.941016,6.015785,0.869735,-2.000000,0.000000,4.769195
0.020000,7.145253,5.924047,6.032780,0.829735,-2.000000,-0.000000,4.764301
0.020000,7.146058,5.907872,6.048974,0.789735,-2.000000,0.000000,4.759900
0.020000,7.146758,5.892493,6.064369,0.749735,-2.000000,0.000000,4.755947
0.020000,7.147368,5.877911,6.078964,0.709735,-2.000000,0.000000,4.752401
0.020000,7.147897,5.864127,6.092758,0.669735,-2.000000,-0.000000,4.749227
0.020000,7.148357,5.851140,6.105753,0.629735,-2.000000,0.000000,4.746391
0.020000,7.148757,5.838952,6.117948,0.589735,-2.000000,0.000000,4.743863
0.020000,7.149102,5.827563,6.129343,0.549735,-2.000000,0.000000,4.741616
0.020000,7.149401,5.816972,6.139937,0.509735,-2.000000,-0.000000,4.739625
0.020000,7.149659,5.807181,6.149732,0.469735,-2.000000,0.000000,4.737867
0.020000,7.149881,5.798189,6.158727,0.429735,-2.000000,-0.000000,4.736322
0.020000,7.150072,5.789996,6.166921,0.389735,-2.000000,0.000000,4.734971
0.020000,7.150235,5.782603,6.174316,0.349735,-2.000000,-0.000000,4.733799
0.020000,7.150372,5.776010,6.180911,0.309735,-2.000000,0.000000,4.732790
0.020000,7.150488,5.770217,6.186705,0.269735,-2.000000,0.000000,4.731932
0.020000,7.150584,5.765223,6.191700,0.229735,-2.000000,-0.000000,4.731213
0.020000,7.150662,5.761004,6.195920,0.192257,-1.873896,6.305193,4.730621
0.020000,7.150725,5.757500,6.199424,0.158113,-1.707229,8.333333,4.730141
0.020000,7.150775,5.754647,6.202278,0.127301,-1.540563,8.333333,4.729756
0.020000,7.150814,5.752376,6.204549,0.099823,-1.373896,8.333333,4.729455
0.020000,7.150844,5.750621,6.206304,0.075679,-1.207229,8.333333,4.729224
0.020000,7.150866,5.749316,6.207610,0.054868,-1.040563,8.333333,4.729055
0.020000,7.150881,5.748393,6.208532,0.037390,-0.873896,8.333333,4.728935
0.020000,7.150891,5.747787,6.209139,0.023245,-0.707229,8.333333,4.728857
0.020000,7.150897,5.747430,6.209495,0.012434,-0.540563,8.333333,4.728812
0.020000,7.150900,5.747256,6.209669,0.004956,-0.373896,8.333333,4.728789
0.020000,7.150901,5.747199,6.209727,0.000811,-0.207229,8.333333,4.728782
0.020000,7.150901,5.747191,6.209735,0.000000,-0.040563,8.333333,4.728781
0.020000,7.150901,5.747191,6.209735,0.000000,0.000000,2.028140,4.728781
